id,rated,turns,victory_status,winner
RjReoOOB,TRUE,56,mate,black
5cfVF8SL,TRUE,71,mate,white
9y0B0iGR,TRUE,48,mate,black
TpzoFNxO,TRUE,80,resign,black
c9WUjuhv,TRUE,33,resign,white
wZf7MIFt,TRUE,84,outoftime,black
xegjALEz,TRUE,51,resign,white
zKEJPiXZ,TRUE,47,resign,black
wmytcciw,TRUE,74,resign,black
Rl65IQlX,TRUE,77,resign,black
0am1YP3X,TRUE,54,resign,black
mw9H8a1S,TRUE,75,outoftime,white
EqSC4jnk,TRUE,89,outoftime,white
0CCos4zy,TRUE,62,resign,black
P8PM7tjz,TRUE,49,resign,white
3Xzd26zM,TRUE,67,resign,white
Manr2avh,TRUE,73,resign,white
HJmmJQON,TRUE,43,resign,white
4lFC7APk,TRUE,70,resign,black
3rut0m4E,TRUE,28,resign,black
9uLhcP9g,TRUE,16,resign,black
dW1zdVcG,TRUE,53,resign,white
SqJnTy20,TRUE,21,resign,white
PDFUDzhe,TRUE,40,resign,white
uv9yNYhn,TRUE,54,resign,black
46PyPohu,TRUE,36,mate,black
sCJiKwTA,TRUE,60,resign,black
eCWT71iW,TRUE,35,mate,white
CpKITIfs,TRUE,54,resign,black
y0nUdCWO,TRUE,34,resign,black
8KIQiyAb,TRUE,64,resign,white
kLHwmxQK,TRUE,37,resign,black
rhSm7vA7,TRUE,51,resign,white
TRSCZnih,FALSE,3,resign,white
kCqT6wRD,TRUE,135,draw,draw
gWS3FrV3,TRUE,99,resign,white
Wmb72s31,TRUE,65,resign,white
7NvXDo5V,TRUE,43,mate,white
WyRKXeFW,TRUE,80,mate,black
QuAJEYEw,TRUE,51,mate,white
5LgwgNr5,TRUE,100,resign,black
wWODqAQd,TRUE,44,mate,black
oiiHte7u,TRUE,77,draw,draw
U4BPX0RP,TRUE,66,resign,black
gvhODN4e,TRUE,120,mate,black
stZVXiNv,TRUE,94,resign,white
pEq8Wptk,TRUE,51,resign,white
Qb0cJ4h1,TRUE,127,mate,white
gg5qpgov,TRUE,96,resign,white
jE8qRfOQ,FALSE,78,outoftime,black
8TXODbts,TRUE,88,mate,black
QJVU7Kcg,TRUE,113,mate,white
jsSUUfbK,TRUE,21,resign,white
v2XDN50z,TRUE,20,resign,black
7hit8cPS,TRUE,60,resign,black
XVbvDgrS,TRUE,57,resign,white
UM1nnT09,TRUE,57,resign,white
yJA7BcWS,FALSE,52,resign,black
XajnTMHg,FALSE,152,mate,black
Qklh7FBI,FALSE,18,resign,black
N9q5r2gD,FALSE,120,mate,black
VjrTwpKb,FALSE,105,mate,white
yWK4N1Gs,FALSE,39,draw,draw
6mELPaah,TRUE,18,resign,black
eP09Yv7W,TRUE,4,mate,black
KfuKdhkr,TRUE,54,mate,black
V7a3QIoB,TRUE,4,mate,black
mzWzFRLc,TRUE,5,mate,white
eBQhNVnO,TRUE,26,mate,black
pSa9EQDs,TRUE,4,mate,black
2QfmNLYQ,FALSE,115,draw,draw
S9bl3cZ1,FALSE,26,resign,black
ExKINFtZ,FALSE,66,outoftime,black
23WLlukF,FALSE,108,resign,black
DTfofNSS,FALSE,154,resign,black
6YAtxCka,FALSE,21,resign,white
JLfmEWad,FALSE,48,mate,black
FqftsOiN,FALSE,89,draw,draw
mskSEbwv,FALSE,31,mate,white
1hVQBHde,FALSE,66,mate,black
MRBPa9AX,FALSE,80,resign,white
iCq06qa3,FALSE,62,resign,white
W9898sKn,FALSE,120,mate,black
cUi6SZv8,TRUE,38,resign,white
pmaYJ9Kv,FALSE,61,outoftime,white
dKenDQ27,FALSE,28,resign,black
sfeyoLzl,FALSE,99,resign,white
79RGpjMH,TRUE,49,resign,black
KVgN96ck,TRUE,44,resign,black
65Um9Tcf,TRUE,55,resign,white
stmk2OCH,TRUE,92,resign,black
niNth6JB,TRUE,27,resign,white
0rISydr6,TRUE,98,resign,black
9JFLJi6k,TRUE,24,mate,black
inyTCeV2,TRUE,4,mate,black
td0tnDDQ,TRUE,16,resign,black
uMoXrR1H,FALSE,85,resign,white
RmLnL0CM,TRUE,70,mate,black
djXJIqVW,FALSE,36,resign,black
srcEDwLR,TRUE,124,draw,draw
zlQThGVX,TRUE,61,resign,white
iZxEsXji,TRUE,66,outoftime,black
0zirgLwT,TRUE,20,resign,black
DlQedaAr,TRUE,49,resign,white
yP8CgGMt,TRUE,42,mate,black
2X95HfiC,TRUE,47,mate,white
A5nRZTL3,TRUE,25,resign,black
S9SV1nuZ,TRUE,61,resign,white
45MwnW73,TRUE,49,resign,white
VCcAlfky,TRUE,57,mate,white
FDq2XLJ8,TRUE,58,mate,black
zHJlOL2L,FALSE,30,resign,black
ZghxMBly,TRUE,12,resign,black
RVnyARBM,TRUE,34,resign,black
simZwI6Z,TRUE,81,resign,white
hRp1LhQE,TRUE,107,mate,white
mNlhfe1A,TRUE,17,resign,white
QiW7kLYI,TRUE,78,resign,black
ceAoXQxx,TRUE,42,mate,black
1qnSNFC7,TRUE,6,draw,draw
49mBDfCm,TRUE,61,outoftime,white
2hqduMgW,TRUE,50,resign,black
umT8EIXw,TRUE,88,resign,black
EzVNMZcU,TRUE,9,resign,white
MyG354HP,TRUE,26,resign,black
KiVBdTMX,TRUE,47,resign,black
0Dnos2gk,TRUE,5,resign,white
Il56HHo7,TRUE,37,draw,draw
8MMJa6c4,TRUE,109,resign,white
ERNIhSWk,TRUE,59,resign,black
1MXraiz9,FALSE,46,resign,black
h3c46AVo,TRUE,50,mate,black
Gxut53XS,TRUE,40,resign,black
icvgFxWE,TRUE,53,outoftime,white
asyz1jPE,FALSE,15,resign,white
Hrr5rNlR,FALSE,52,resign,white
qSFKYq5J,FALSE,32,resign,black
jsbvnGJJ,FALSE,99,resign,white
bj1MDfYI,FALSE,19,resign,white
KzHbwlzn,TRUE,89,mate,white
4KCF9Y7w,TRUE,71,mate,white
NKoYHz73,TRUE,43,mate,white
LC3wN8lP,FALSE,48,mate,black
fak0RT9a,TRUE,171,mate,white
WtUrJr11,FALSE,34,mate,black
RI6uVUzh,TRUE,63,mate,white
6UmAiL2H,TRUE,79,resign,white
GMVFisvA,TRUE,48,resign,black
VF3DStg6,TRUE,76,resign,black
eaUWKK5D,TRUE,54,mate,black
wRTJRY3g,TRUE,131,mate,white
l1ghtQCD,TRUE,48,resign,black
dViuNVsj,TRUE,89,resign,white
wzEYkJHV,TRUE,88,mate,black
5ELeKRJd,FALSE,92,resign,black
9jL7kWCy,FALSE,58,mate,black
TX2xQNmU,FALSE,52,mate,black
8oKl4fKO,FALSE,65,resign,white
OMlu601A,TRUE,73,mate,white
JMN6bvY3,TRUE,57,mate,white
vZayaU7P,TRUE,13,resign,white
GRrcqM7x,TRUE,29,resign,black
xo2yq0YW,TRUE,38,resign,black
XenuWsoi,TRUE,44,resign,white
NtBA4KUf,TRUE,33,mate,white
A2FrGhd5,TRUE,24,mate,black
F3C9dwNx,TRUE,16,outoftime,black
qwj5GOww,TRUE,53,mate,white
LuRYk220,TRUE,89,resign,white
pGyfi73w,TRUE,22,resign,white
G39oVhet,TRUE,67,outoftime,white
lsHiahWh,TRUE,113,mate,white
BRUpsFeQ,TRUE,76,resign,white
O083BUOT,TRUE,55,resign,white
ZSUzhRPE,FALSE,55,outoftime,white
w7Jan8kW,FALSE,49,resign,white
0pTEZ4c0,FALSE,78,mate,black
3hmhY2QN,FALSE,29,draw,draw
oKdWwqks,FALSE,65,draw,draw
qFAi4678,FALSE,66,draw,draw
uwEoLEqt,FALSE,112,draw,draw
rqAoLyjN,FALSE,70,draw,draw
XRuQPSzH,TRUE,50,resign,black
RDWDc6gB,FALSE,40,resign,black
y2fV8bHp,TRUE,33,mate,white
6Ew7d4T6,TRUE,30,mate,black
hYgldZgW,TRUE,53,mate,white
zPupVDBF,FALSE,30,draw,draw
D45GXjvY,FALSE,11,draw,draw
gB9xoMat,FALSE,3,draw,draw
4h5pgEPz,FALSE,67,draw,draw
DaPlAfc1,TRUE,41,resign,black
40aPOms3,TRUE,28,resign,white
B7pm4CS7,FALSE,52,resign,white
CZydGTTM,FALSE,30,resign,black
lrGQuutI,FALSE,56,resign,black
0plvCede,FALSE,56,mate,black
Z39MKy9u,FALSE,41,resign,white
jijh6p56,FALSE,75,mate,white
jdBj8Roa,FALSE,59,mate,white
83Zws3s3,FALSE,27,resign,black
y1RCphBl,TRUE,15,mate,white
sk0bDfaf,FALSE,84,outoftime,black
0FNsxJbw,FALSE,29,resign,black
UaE57nhc,FALSE,19,mate,white
mrXqlWNx,FALSE,79,resign,white
CWYbTNHI,FALSE,117,outoftime,white
rI0VLhQY,FALSE,91,resign,white
f39YSZ6D,FALSE,36,draw,draw
zg9PWlJe,FALSE,109,resign,white
7f0QNi9T,FALSE,101,resign,white
zC6e7gMJ,FALSE,56,resign,black
mKINBDbs,FALSE,67,resign,white
bFfaq9YC,FALSE,66,draw,draw
dy61fhff,FALSE,64,draw,draw
DLbYDgyl,FALSE,81,draw,draw
hIB4C3rB,FALSE,32,draw,draw
lh41ycUX,FALSE,49,resign,white
OFLHOWgL,FALSE,10,resign,white
zA4LDp7x,FALSE,77,resign,white
oi366K9F,FALSE,34,mate,black
38b2nqhy,FALSE,39,resign,black
099rf98b,FALSE,29,resign,white
2rihDvXg,FALSE,88,resign,black
L68TTMnY,FALSE,53,draw,draw
HXjf1tRy,FALSE,88,draw,draw
SLEt9dia,FALSE,36,resign,white
PswagNtC,FALSE,74,resign,black
88YVIEu1,FALSE,94,resign,black
hkQ1yGzl,FALSE,37,resign,white
XLf0PF3H,FALSE,37,resign,black
qxzX97Wb,FALSE,91,resign,white
L2zk0Vft,FALSE,69,draw,draw
O40Iylgn,FALSE,59,resign,white
UMU8oQ8X,FALSE,58,resign,white
lyju2kpg,FALSE,95,outoftime,white
euwhYwPk,FALSE,37,resign,black
lnkgTgf5,TRUE,73,mate,white
RZi9dRaF,TRUE,43,resign,white
fyfWyjj2,TRUE,56,resign,black
jIE8n3yt,TRUE,119,draw,draw
V1GRODKS,TRUE,27,resign,white
7yjLMB3I,TRUE,97,resign,black
ulMItK50,TRUE,97,resign,white
wSFmrrjq,TRUE,76,resign,black
f6URrXUr,TRUE,30,mate,black
oHCfoYEo,TRUE,32,draw,draw
X510i7Ap,TRUE,48,resign,black
8i5x95vw,TRUE,35,mate,white
0zBbBDf2,TRUE,25,resign,white
4iJWRVPj,TRUE,53,resign,black
7qY9L7W1,TRUE,58,resign,black
0um0tpFY,TRUE,62,resign,black
DRfTjJfI,TRUE,76,resign,black
m5ZC7FDA,TRUE,16,resign,white
SUFD5DcK,TRUE,127,resign,white
yThf2tS6,TRUE,30,resign,black
tIyITJNx,TRUE,73,mate,white
vIvoQFtf,TRUE,88,resign,white
E0m4LSoy,TRUE,52,resign,black
X0Iwibm1,TRUE,62,mate,black
KBKU71Lf,TRUE,13,resign,black
dGpsSZqt,TRUE,52,resign,black
maIfXGZ9,TRUE,70,mate,black
CEAxQktE,TRUE,52,mate,black
1ZBxaGX9,TRUE,99,resign,white
24GwfDpc,TRUE,39,mate,white
fAPomVbL,TRUE,31,resign,white
1GU2h9aV,TRUE,130,resign,black
VbWhytz9,TRUE,31,resign,white
wk46cnzx,TRUE,62,resign,black
92ClydvW,TRUE,30,resign,black
3Qh2Ykbb,TRUE,98,outoftime,black
Eilhay9o,TRUE,116,outoftime,black
lGorQz36,TRUE,36,resign,black
qQkMCfY3,TRUE,47,resign,white
iEK86jFJ,TRUE,116,resign,black
vLD6J3eb,TRUE,61,resign,white
WRrgkudT,TRUE,32,resign,black
UXtGWMqx,TRUE,87,resign,white
fEPxd3yG,TRUE,109,mate,white
5NHP9HwT,TRUE,24,resign,black
pQEzVe8l,TRUE,87,resign,white
hnDZdM8h,TRUE,101,outoftime,white
OzRvLzLH,TRUE,103,resign,white
rxqktfCJ,TRUE,53,resign,white
GSdR0vB4,TRUE,88,resign,black
Fgn5MAw3,TRUE,39,mate,white
i0FaL2tC,TRUE,31,resign,white
lo0Yn6vU,TRUE,121,resign,white
aARrvpFZ,TRUE,147,mate,white
S8NUSgo1,TRUE,38,resign,black
YfsF6ws7,TRUE,30,resign,black
XueXXwLN,TRUE,100,draw,draw
NjrlxX94,TRUE,170,outoftime,black
rfV2pSMO,TRUE,81,resign,white
IAYsmr3U,TRUE,101,mate,white
Fqi2sESZ,TRUE,116,resign,black
WQBWgBmT,TRUE,30,resign,black
Zxz1pu91,TRUE,130,mate,black
SsezlO4g,TRUE,105,mate,white
JUnUTAVQ,TRUE,70,mate,black
utfdXPFF,TRUE,27,resign,white
PvcSm0wd,TRUE,44,resign,black
W4quLCuf,TRUE,170,draw,draw
Ah6VjF5F,TRUE,28,resign,black
d0EkAxtx,TRUE,57,resign,white
x7AA1vc4,TRUE,89,mate,white
XKANTqYN,TRUE,133,mate,white
uIN5ibjp,TRUE,39,mate,white
GHscB4q8,TRUE,33,resign,white
kfwOG81F,TRUE,38,resign,black
FLYuGOKd,TRUE,49,mate,white
BJisK5oE,TRUE,38,mate,black
6qMKO7pP,TRUE,123,mate,white
ui2RhDXK,TRUE,49,mate,white
VAoAdZil,TRUE,138,resign,black
5Nh54rwr,TRUE,94,draw,draw
Ogv3opdZ,TRUE,46,mate,black
RxYHMsAq,TRUE,43,mate,white
r4g3tfKh,TRUE,134,resign,black
MT4ew6Qa,TRUE,102,resign,black
2ZDPxmD6,TRUE,56,resign,black
RORo7LWo,TRUE,127,resign,white
sBkRxnkl,FALSE,130,draw,draw
1TWADI7m,FALSE,68,mate,black
PHck4T4m,FALSE,88,mate,black
EKWEdLR3,FALSE,54,resign,black
80v4kknA,FALSE,128,outoftime,black
UptyVU0V,FALSE,116,mate,black
TeckPGgd,FALSE,54,mate,black
xeBjAIVV,FALSE,19,mate,white
glnCWgLU,FALSE,82,mate,black
XX8Crxxd,TRUE,45,resign,white
ieP9U8xx,FALSE,74,mate,black
S5fFAYng,TRUE,9,resign,white
6pwyTbIU,TRUE,43,resign,white
CrPfZDC0,TRUE,7,resign,white
yvtJCY3I,TRUE,36,resign,black
Kw9FNEj2,TRUE,47,resign,black
p1pDtG7F,TRUE,40,mate,black
tLA1K8KK,FALSE,53,resign,white
6H1XOwyZ,TRUE,55,resign,black
oVVUVj0y,TRUE,84,resign,black
3JX8DIJT,TRUE,64,resign,white
63x3W7LF,TRUE,38,resign,black
apfiYd1n,TRUE,61,mate,white
X2mCRmnF,TRUE,28,resign,black
1qEHQ87u,TRUE,22,resign,black
uTZQcfcd,TRUE,43,resign,white
UJRA0xsx,TRUE,57,resign,white
Ielcto2n,TRUE,92,outoftime,black
tKJAVWff,TRUE,67,resign,white
SyoWSOx7,TRUE,21,outoftime,white
4yXIrVL2,TRUE,31,resign,white
O44zsiFU,TRUE,124,mate,black
POrRRX45,TRUE,49,mate,white
AG41iMTm,TRUE,40,resign,white
wgwmDmSe,TRUE,49,mate,white
IxKyt8ei,TRUE,78,outoftime,black
zBMT9r6y,TRUE,58,mate,black
vvlxvS55,TRUE,69,draw,draw
LbMbOCeB,TRUE,155,mate,white
Eqin01VE,TRUE,47,resign,white
K4W7omAp,TRUE,15,mate,white
nne0Y3zi,TRUE,95,resign,white
1d2Q33y8,TRUE,34,mate,black
n9I0ixE1,TRUE,52,mate,black
6Ic6HvpE,TRUE,52,mate,black
qxxA1wmE,TRUE,47,resign,white
G4c8rOpv,TRUE,30,resign,black
Mu8Nvs6Z,TRUE,37,resign,white
HWgmHGCl,TRUE,105,outoftime,white
BwnOMc1P,TRUE,41,mate,white
677m3eCI,TRUE,60,mate,black
NOgHX6bb,TRUE,52,resign,black
cFKpl0wk,TRUE,69,resign,white
bDxF8kED,TRUE,45,resign,white
DCdHgSMH,TRUE,117,resign,white
MCIbrN0I,TRUE,55,mate,white
2hNUHRUA,FALSE,47,outoftime,white
lwnQteDU,FALSE,30,resign,black
Dz0DCW8U,FALSE,83,resign,white
ef9IvUWU,FALSE,47,resign,white
uH1mpzvB,FALSE,17,resign,black
2qndM9O7,FALSE,104,resign,black
MEBUMqmq,FALSE,41,resign,white
lVND2DJ7,TRUE,116,mate,black
2BTiuljJ,TRUE,41,mate,white
kdOy7sM9,TRUE,43,mate,white
KNaRt2nQ,TRUE,52,resign,black
wMbu2xVX,TRUE,56,resign,black
8S2DQIqI,TRUE,134,resign,black
fgEVm2SN,TRUE,59,outoftime,white
GDpmOWfn,TRUE,74,resign,black
h4uPOUK4,TRUE,81,mate,white
820SoEHC,TRUE,168,mate,black
uEaCndQb,FALSE,29,resign,black
kNKj3koe,TRUE,132,mate,black
rw7RU3xt,TRUE,55,resign,white
UqXGYbEO,TRUE,95,mate,white
cgviKNh8,TRUE,101,outoftime,white
7gPI3Z3P,TRUE,47,resign,white
ZEtpf5gJ,TRUE,71,mate,white
2PmX8LCF,TRUE,52,resign,black
ENEwSdjs,TRUE,18,resign,black
VQR6h050,TRUE,47,mate,white
dKumt85h,TRUE,39,mate,white
HVG3gobh,TRUE,93,outoftime,white
qLWlKMmN,TRUE,69,outoftime,white
WVCYKxyJ,TRUE,20,mate,black
d2bLrcpt,TRUE,45,resign,white
roxirao7,TRUE,50,mate,black
IXzhV2g4,TRUE,53,resign,white
zHhpYgMJ,TRUE,56,resign,black
mBNYTH1k,TRUE,84,resign,black
StUUMxck,TRUE,29,mate,white
khJOZetm,FALSE,72,resign,white
8CCBHpef,TRUE,63,resign,white
MP8TYTbX,TRUE,141,resign,white
mu5KYglJ,TRUE,92,mate,black
2shZQ2X6,TRUE,64,resign,black
4qRYXCHX,TRUE,90,resign,black
XNMbvz8v,TRUE,70,mate,black
ILxgRGiu,FALSE,68,resign,black
c4xul4aH,TRUE,63,mate,white
gXIY20TB,TRUE,52,mate,black
vdfwaSUh,FALSE,75,mate,white
YemMISHn,FALSE,50,resign,black
JTN2v1Hw,TRUE,105,resign,white
rOlaRpsu,TRUE,69,resign,white
MszqM2HI,TRUE,116,mate,black
fQ4D2RZl,TRUE,41,resign,black
YpyJ5aC8,TRUE,44,mate,black
MEozwK8o,FALSE,109,mate,white
XJKX8Ntn,FALSE,17,mate,white
5n85XdMR,FALSE,47,mate,white
PKgndYZq,FALSE,20,resign,black
UnmBEhV1,FALSE,15,resign,white
GWmNJJX8,FALSE,45,resign,white
QCIIrbqK,FALSE,45,resign,white
pYS9onrM,TRUE,46,resign,black
vqp6VIDL,TRUE,77,resign,white
yTmsYmAv,TRUE,43,resign,white
tvAeaZEL,TRUE,81,outoftime,white
PeK0Ckho,TRUE,139,mate,white
OrFK4oYB,TRUE,54,mate,black
dij5GBNh,TRUE,60,mate,black
ivQJeein,TRUE,36,resign,black
IgPAcv5b,FALSE,1,outoftime,white
0C3HN9UQ,FALSE,22,resign,black
vpjY6bCl,TRUE,90,mate,black
NsB9oWVA,TRUE,44,resign,black
OpS5rdz1,TRUE,55,mate,white
zuykQ3D4,TRUE,56,resign,black
Z5NBnSRw,TRUE,33,resign,white
Pi9lxgBE,TRUE,31,resign,white
NOPhdoFy,TRUE,34,mate,black
oc6jkMPe,TRUE,109,outoftime,white
TV595DSe,TRUE,96,resign,black
XHZ96zvd,TRUE,67,resign,white
NS1svEf5,TRUE,91,resign,white
rovMACMt,TRUE,138,draw,draw
85PFa7o4,TRUE,88,resign,black
QpJlHbLO,TRUE,38,mate,black
majbnu67,TRUE,98,resign,black
yi6ZP4KY,TRUE,58,resign,black
XlQEl0j9,TRUE,50,resign,black
Ys63S46n,TRUE,43,resign,white
k8LsKCL6,TRUE,52,resign,black
fGxxGANi,TRUE,108,mate,black
Rflu87ZJ,FALSE,43,mate,white
xVzc14aL,FALSE,96,mate,black
XCCr1vlr,TRUE,87,mate,white
yRJtGhFU,TRUE,56,resign,black
txw4weOc,TRUE,112,resign,black
U3juggOh,TRUE,152,outoftime,black
AsWnNM9H,TRUE,33,resign,white
OVkBggdU,TRUE,50,resign,black
1ns8xU4x,TRUE,58,resign,black
nhjNfnGF,TRUE,45,resign,white
xDSHgiOy,TRUE,120,outoftime,black
L6gp9rkg,TRUE,37,resign,white
zzXkBNG0,TRUE,90,mate,black
3iDiCEnA,TRUE,69,resign,white
7eQf2kpV,TRUE,120,resign,black
VYuAzZBW,FALSE,109,mate,white
7Ni9OhVg,TRUE,53,mate,white
LVwdlyjK,TRUE,81,outoftime,white
wTxHLIjl,FALSE,85,draw,draw
c21oXFkr,TRUE,61,outoftime,white
U2a0n39T,TRUE,51,resign,white
Re4bOh7I,TRUE,43,resign,white
pK112Mix,TRUE,51,outoftime,white
1oLHsFmM,TRUE,51,resign,white
l7zAZuwu,TRUE,69,mate,white
eblT5t5U,TRUE,53,resign,white
fWvv7tNW,TRUE,17,mate,white
PiFRfDgz,TRUE,39,mate,white
IgvACiNk,TRUE,78,outoftime,black
xBmjvjtq,TRUE,62,mate,black
sbku5F3C,TRUE,49,mate,white
6X0GJrN7,TRUE,27,resign,black
yDs33mUj,TRUE,36,mate,black
2aDpu1w9,FALSE,3,resign,white
vb2agSjj,TRUE,2,resign,black
ZIHmQNOM,TRUE,44,resign,black
iduClHwV,FALSE,35,resign,white
et3hCRq8,TRUE,53,resign,white
D5lfRSAF,TRUE,131,mate,white
OS3JTtt5,TRUE,50,resign,black
v5oQsv0q,TRUE,24,mate,black
63VtGUD5,TRUE,36,mate,black
PeSsFiLq,TRUE,15,resign,white
NE5crimT,TRUE,49,mate,white
D1ky00iY,FALSE,37,mate,white
4L01IuSo,FALSE,7,resign,black
zIn8SVVE,FALSE,42,mate,black
9VNunU3S,FALSE,83,mate,white
O9UE5dyS,FALSE,59,mate,white
GljCMBw2,FALSE,29,resign,white
frUZqsdz,FALSE,18,resign,black
s7dxL0Qq,TRUE,138,mate,black
d9a4XqPg,TRUE,57,resign,white
IppfLO5b,TRUE,38,resign,black
YPKJiyWX,TRUE,42,resign,white
81MShcUE,TRUE,22,resign,black
9OLN5Ht4,TRUE,23,resign,white
xxxfcBmF,TRUE,36,resign,black
OpkkljpU,TRUE,92,mate,black
NvSYyOa4,TRUE,17,resign,white
NTkSmCQ8,TRUE,17,resign,white
xOsmJRo1,FALSE,67,mate,white
ne1TIdVV,TRUE,52,resign,black
mj6ohivC,TRUE,36,resign,white
HvTa6Kta,TRUE,45,resign,white
X62sqxLh,FALSE,66,resign,black
Ql2CYeQP,TRUE,45,mate,white
QQEtJl9u,TRUE,75,resign,white
amgQqCis,TRUE,93,resign,white
VaKeNvfD,TRUE,50,resign,black
OjGhMkmy,TRUE,81,outoftime,white
ka4QRPxC,FALSE,64,resign,black
yg3YRYbI,TRUE,51,resign,white
c7hKdKLX,FALSE,24,outoftime,black
35D5P5AS,FALSE,51,mate,white
FM1EhxAl,FALSE,76,resign,black
erkAey9F,FALSE,45,resign,white
5Oxes0W4,FALSE,101,resign,white
0UNf5rmY,FALSE,63,resign,white
XY46eVYL,FALSE,52,resign,black
XLPTNoRZ,FALSE,80,mate,black
sUEA8vuO,FALSE,11,resign,white
eQa0uL1T,FALSE,59,resign,black
VZcb7HV1,FALSE,84,resign,black
i5ecUxVn,FALSE,43,resign,white
g8LNFx4f,FALSE,103,mate,white
yXbiVQxl,FALSE,92,mate,black
xKYwtyN6,FALSE,29,resign,white
7vx408wR,FALSE,33,resign,black
SC4cQbKO,FALSE,14,resign,white
eYpBoh58,FALSE,17,resign,black
bKjZ6G9d,FALSE,14,resign,white
byCmODqS,FALSE,22,resign,black
IHrgf3s9,FALSE,32,outoftime,black
2bBBQWZc,FALSE,52,resign,black
Bl864Mbk,FALSE,27,resign,white
sMcpsLtt,FALSE,48,resign,black
xbSR35tt,FALSE,39,resign,white
HVMgUAkZ,FALSE,81,resign,black
SIPMwTxh,FALSE,34,resign,black
jfcJ1a1n,FALSE,34,resign,white
3GET0HKG,TRUE,88,resign,black
6v8f91PR,TRUE,64,resign,black
IjFip9KO,FALSE,48,draw,draw
eq35lpgn,FALSE,115,mate,white
IjFip9KO,FALSE,48,draw,draw
EI8hEiS1,FALSE,19,resign,white
2rAiJkwx,FALSE,51,resign,white
T6Ve9ROQ,FALSE,82,outoftime,black
qkSMLZVZ,FALSE,58,resign,white
rARl9CbP,TRUE,36,resign,black
5nlvivpe,TRUE,116,outoftime,black
8Xm7SS9F,TRUE,71,resign,white
Xk1mmabS,TRUE,62,resign,black
NakG6ETJ,FALSE,51,mate,white
mBB3RxVP,FALSE,17,resign,white
kR0Qw8J3,TRUE,69,resign,white
BbZrnXH6,TRUE,44,mate,black
maNT2jjl,TRUE,32,draw,draw
baFoO99q,TRUE,137,draw,draw
GCHQu0aN,TRUE,53,resign,white
IIGiJuqT,TRUE,53,draw,draw
pHWsUc0O,TRUE,124,mate,black
QEcMTHmp,TRUE,24,outoftime,black
8KzJ27W0,TRUE,83,resign,white
lvtKjORR,TRUE,80,resign,black
IObpjOBh,FALSE,73,resign,white
s5QypWTq,FALSE,34,mate,black
K7Mhj8BO,FALSE,42,resign,black
QaqtANmD,FALSE,58,mate,black
JaKrsAgH,FALSE,35,resign,white
JcvSaMZF,FALSE,57,resign,white
WdTcaQRp,FALSE,128,mate,black
h7JfHe0a,FALSE,93,resign,white
GuSu1BM9,FALSE,61,resign,white
X2Gn8h82,FALSE,84,resign,black
yHEq1Acf,TRUE,78,outoftime,black
2s0GL5OY,TRUE,74,resign,black
j10I9Oe6,TRUE,126,resign,black
e5TVz032,FALSE,72,resign,black
FIdH4e22,TRUE,66,mate,black
ySzzXAtG,TRUE,50,resign,black
9fn2WCfb,TRUE,57,resign,white
9VTSnuq1,TRUE,52,resign,black
DDqX1g7o,TRUE,76,resign,black
DoJqcBvp,TRUE,89,outoftime,white
4gg2x3d9,TRUE,25,resign,white
1TPUrera,TRUE,62,mate,black
gey7mQez,FALSE,30,resign,black
9AYBlVDz,FALSE,67,resign,white
jOUGfm4K,FALSE,37,resign,white
4LmfwClf,FALSE,21,resign,black
LKmpAyer,TRUE,66,resign,white
Pqw3Zgq7,FALSE,30,resign,white
K50o8UXf,FALSE,55,outoftime,white
NuiZjyKC,TRUE,32,resign,black
NsdLKekH,FALSE,49,resign,white
f44zrvEK,TRUE,56,resign,white
T1bbKgXh,TRUE,56,resign,black
7f7NRgAP,TRUE,38,resign,black
85Ns71Py,TRUE,41,mate,white
2AGow5rm,TRUE,72,resign,black
Sg5V88me,TRUE,23,resign,white
Li1gEVkV,TRUE,67,resign,white
eeV10ptf,TRUE,76,resign,black
8l1WLfmS,TRUE,54,resign,black
sh98qLdp,TRUE,94,outoftime,black
rXe3cMsY,TRUE,57,resign,white
Wib1JMcj,TRUE,39,mate,white
az5ldvxd,FALSE,65,resign,white
m9Z2GkKL,FALSE,96,resign,white
qHM5SZfZ,FALSE,37,resign,white
dvGfuBIJ,TRUE,97,resign,white
wtDbwtvq,TRUE,135,mate,white
CmEuZBLE,TRUE,98,resign,black
G1k8yJpj,TRUE,44,resign,white
Qz171b3F,TRUE,44,resign,black
EpnGLcxN,TRUE,93,resign,white
VUMZ3TMl,FALSE,80,resign,black
Vbvtr7Ho,TRUE,45,resign,white
DveJsZHo,TRUE,24,resign,black
LZZNnsIT,TRUE,96,outoftime,black
rFc7L2k2,TRUE,55,resign,white
9uY3lNxz,TRUE,73,outoftime,white
GjetxB72,TRUE,19,mate,white
xCzlbxbe,TRUE,48,resign,black
g9h3Xrhj,TRUE,35,resign,white
9h90OPOe,TRUE,51,mate,white
UlORhQfd,TRUE,39,resign,white
lK9q2uyf,FALSE,170,resign,black
2SrwqeuI,TRUE,51,outoftime,white
kefzR8W5,TRUE,58,mate,black
EDl1jNzL,TRUE,45,resign,white
OVxiA6xL,TRUE,50,resign,black
CjDZmZn9,TRUE,42,resign,black
dWgZipCD,TRUE,37,resign,white
n1N3t0Rx,TRUE,85,resign,black
IV738irf,TRUE,171,mate,white
h9TvYa3Z,TRUE,63,resign,white
